;Unnamed: 0;Unnamed: 0.1;datum;url;sentiment;discussielengte;views;auteur;GPS breedtegraad;GPS lengtegraad;bericht tekst;likes count;datum utc;hashtags
1833;1833;9652;2018-08-15 22:36;https://instagram.com/p/Bmg2Bf3Djmn/;0;0.0;9.0;jurgenvandyck;51.652214;5.048596;Family                            ;9.0;2018-08-15 20:36:59;['efteling', 'stafvandyck', 'julesvandyck', 'mumanddad', 'mustache', 'moustache', 'beautifulbeard', 'bärtig', 'baard', 'barbu', 'bearded', 'barba', 'barbudo', 'barbeiro', 'beardoil', 'captainfawcett', 'beardlover', 'beardsofinstagram', 'barbeira', 'beardman', 'bardstyle', 'beardstyle', 'beardedman', 'skägg', 'staybearded', 'hipster', 'hipsterstyle', 'hipsterbeard']
1834;1834;9653;2017-09-23 16:45;https://instagram.com/p/BZYynxKhSuZ/;+;1.0;14.0;readshopijsselstein;52.018829;5.04194;Morgen is het koopzondag, jij komt toch ook?? We zijn geopend van 12.00 t/m 17.00 uur. •             @melviennemulder @stephan.mulder;14.0;2017-09-23 14:45:12;['snapchat', 'koopzondag', 'open', 'boekhandel', 'winkel', 'morgen', 'zondag', 'gezellig', 'thereadshop', 'thereadshopijsselstein', 'ijsselstein', 'binnenstad']
1835;1835;9654;2017-12-10 14:44;https://instagram.com/p/BchhreYnuNw/;+;0.0;39.0;verrassend_dongen;51.625801;4.9433;Winterwonderland aan de Onkelsloot in Dongen. Prachtige foto @gewoonviaanja ! Bedankt!      ;39.0;2017-12-10 13:44:31;['dongen', 'verrassenddongen', 'visitbrabant', 'sneeuw', 'winter', 'bezoekdongen']
1836;1836;9655;2017-05-15 06:24;https://instagram.com/p/BUGXaPVBOTM/;+;0.0;20.0;kimvoets10;;;Goede morgen! Cadeautje weer         .15uur;20.0;2017-05-15 04:24:08;['vroegopstaan', 'natuur', 'Aalderesch', 'drenthe', 'nofilter', 'aalden', 'iederedaganders', '6']
1837;1837;9656;2017-11-30 09:03;https://instagram.com/p/BcHKpyagHrU/;+;1.0;43.0;wowdeal_nl;51.196079;5.9848300000000005;Gezellig bijkletsen dit weekend? Ga heerlijk lunchen in de binnenstad van Roermond voor €6.50 bij De Poort! ;43.0;2017-11-30 08:03:03;[]
1838;1838;9657;2018-01-22 19:06;https://instagram.com/p/BeQt4WSjSzD/;0;0.0;54.0;ptofman;;;058! Drie weekjes op het oude nest @ziggo    ;54.0;2018-01-22 18:06:50;['leeuwarden', 'ziggo', 'blauwikhouvanjou', 'orange']
1839;1839;9658;2017-03-27 19:01;https://instagram.com/p/BSJjHRyDTTA/;0;2.0;23.0;eduardrosier;51.583302;6.0166699999999995;     ;23.0;2017-03-27 17:01:20;['denbosch', 'noordbrabant', 'thenetherlands', 'blackandwhite', 'blackandwhitephotography', 'myphotography']
1840;1840;9659;2017-10-27 17:00;https://instagram.com/p/BawXaqUFaH4/;+;2.0;12.0;gezondziekenik;51.700001;5.316667;Een dagje naar Den Bosch met mijn lief. Dwalen door steegjes, verborgen parkjes ontdekken en duurzaam gewinkeld.;12.0;2017-10-27 15:00:39;[]
1841;1841;9660;2017-01-29 17:43;https://instagram.com/p/BP2vug8DDJq/;0;17.0;677.0;runnersworldnl;52.011658000000004;5.8948300000000025;Onze fotograaf @bastiaan_heus was vandaag bij de Safari Run in Arnhem. Op de foto: een deelneemster aan de Pandaloop (voor kinderen tot 8 jaar).                        ;677.0;2017-01-29 16:43:11;['safarirun', 'arnhem', 'runnersworldnl', 'running', 'hardlopen', 'instarunning', 'nevernotrunning', 'worlderunners', 'runnersworld', 'runforfun', 'runningcommunity', 'runningisfun', 'loverunning', 'alwaysontherun', 'fitfam', 'huplopen', 'laufen', 'love2run', 'instarunner', 'kidsrun', 'pandaloop', 'picoftheday', 'snow', 'winterwonderland', 'winter']
1842;1842;9661;2018-09-03 10:36;https://instagram.com/p/BnQetCai3Uy/;0;0.0;24.0;wendygomis;;;Halina necklace  ;24.0;2018-09-03 08:36:45;['ravelijn', 'efteling']
1843;1843;9663;2018-02-26 08:30;https://instagram.com/p/Bfps3RenCEg/;0;13.0;553.0;explore_utrecht;52.092113;5.11745;What a wonderful weekend it was! Hope you lovelies enjoyed it as much as I did. Ready for extremely cold weather? • •               ;553.0;2018-02-26 07:30:21;['exploreutrecht', 'utrechthotspots', 'utrechtcityguide', 'visitutrecht', 'hotspotsutrecht', 'utrechthotspot', 'utrecht', 'utreg', 'utca', 'bezoekutrecht', 'inutrecht', 'utrechtmijnstad', '030', 'mijnstadsie', 'oudegracht']
1844;1844;9664;2017-05-23 09:32;https://instagram.com/p/BUbTYf2lziD/;+;0.0;12.0;honigfabriek;52.458808999999995;4.8117800000000015;Onze Wall of Fame komt binnenkort ook online op onze website. Ben jij een Honiger en sta of kom je in de krant? Wij hangen je met trots op in onze kantine!             ;12.0;2017-05-23 07:32:59;['honigfabriek', 'broedplaats', 'koogadzaan', 'zaanstad', 'creatief', 'huurdersvandehonigfabriek', 'walloffame', 'krantenartikel', 'magazinepublicatie', 'buurtfolder', '15minutesoffame', 'laatzienwatjekan', 'nunogeenwallofshame']
1845;1845;9665;2018-01-20 07:58;https://instagram.com/p/BeKXwjwDwUj/;0;102.0;644.0;annemieke6;52.333302;6.11667;Flooded river IJssel, Olst Holland.;644.0;2018-01-20 06:58:05;[]
1846;1846;9666;2017-09-06 08:57;https://instagram.com/p/BYsLi27jssS/;0;5.0;59.0;misshawks1;;;Koningsbuizerd King  Fotograaf: Roland Hermkens  Fotografenuitje 2 september 2017  Www.misshawks.nl    regalis               #;59.0;2017-09-06 06:57:10;['koningsbuizerd', 'butea', 'canon', 'nikon', 'oirschot', 'birdofprey', 'bird', 'raptor', 'raptors', 'hasselblad', 'fotografenuitje', 'fotografie', 'foto', 'rolandhermkens', 'roofvogels', 'birds']
1847;1847;9667;2017-08-27 16:14;https://instagram.com/p/BYTNqtaHQ5V/;0;0.0;43.0;zlatanist;55.598888;12.998333;Nej boken är ingen skildring av mitt och Åsas äktenskap. Utan en fantastisk roliga bok som finns i handeln från den 5 september.   ;43.0;2017-08-27 14:14:42;['minfinahustru', 'horace', 'ebba']
1848;1848;9668;2018-03-13 11:37;https://instagram.com/p/BgQqLpqh5LS/;+;8.0;277.0;rowantromp;52.612499;4.741667;Deze week weer aan de slag voor Rustyco op de Automotive in Alkmaar!  -----------------------------------------------------------------------------------------------------------                           ;277.0;2018-03-13 10:37:18;['me', 'selfie', 'letsgo', 'work', 'promogirl', 'afas', 'stadion', 'automotive', 'beurs', 'rustyco', 'blond', 'hair', 'dutch', 'girl', 'beauty', 'makeup', 'eyes', 'smile', 'style', 'onfleek', 'goals', 'promovisionmodels', 'model', 'inspiration', 'picoftheday', 'instadaily', 'hi']
1849;1849;9669;2017-10-28 13:02;https://instagram.com/p/Bayg63Zjzx1/;+;2.0;10.0;schaick.installatietechniek;;;Weer een mooie badkamer opgeleverd!   Swipe  voor het eindresultaat  Foto 1 + 2: de oude badkamer voorzien van bad, toilet en wastafelmeubel. Foto 3 + 4 +5: Het eindresultaat: Inloopdouche, toilet en een kleiner meubel voor meer ruimte in de compleet vernieuwde badkamer!    ;10.0;2017-10-28 11:02:11;['badkamer', 'renovatie', 'westland', 'installateur']
1850;1850;9670;2017-12-16 19:21;https://instagram.com/p/BcxeJcABjLP/;0;0.0;12.0;welove_events_official;;;Voor de echte party animals is hij niet weer weg te denken uit het nachtleven van Breda. We kunnen dan ook wel zeggen dat Dan Falk verantwoordelijk is voor een groot aantal losse heupjes! TICKET-LINK: shop.ticketflow.nl/WeLoveChristmas ;12.0;2017-12-16 18:21:30;['danfalk', 'welovechristmas', 'breda', 'rotterdam']
1851;1851;9671;2018-03-09 11:43;https://instagram.com/p/BgGXvL4j_Ft/;+;0.0;68.0;catomakelaars;;;Bent u op zoek naar de een riante en grootse ? Op een privacy biedend perceel met vrij uitzicht richting de ? Op een unieke woonlocatie waar uw kinderen nog op straat kunnen spelen en binnen enkele minuten naar school fietsen? Dan is deze vrijstaande bungalow aan  9 te  -  echt de moeite waard om eens te bekijken.  U bent van harte welkom om tijdens het  op zondag 11 maart tussen 11:00 en 13:00 vrijblijvend binnen te lopen! Meer informatie: https://catomakelaars.nl/nl/woningaanbod/riethoven-lijsterlaan-9                          ;68.0;2018-03-09 10:43:43;['bungalow', 'landerijen', 'Lijsterlaan', 'Riethoven', 'Bergeijk', 'openhuis', 'Cato', 'Makelaars', 'instahomes', 'proptertyforsale', 'homes', 'houses', 'house', 'architecture', 'architect', 'realestate', 'homedesign', 'houseforsale', 'realestatelife', 'realtor', 'dreamhome', 'househunting', 'luxury', 'luxurylifestyle', 'openhouse', 'lovemyhome', 'dutchdesign', 'homegoals', 'homeandgarden', 'sweethome', 'thuis', 'huis']
1852;1852;9672;2017-10-12 15:01;https://instagram.com/p/BaJh6OhnRxX/;0;10.0;152.0;pancakesamsterdam;52.3731;4.8922;Greetings from Amsterdam! Thank you for the adorable picture of our mini stroopwafel @acorcs11               ;152.0;2017-10-12 13:01:58;['PANCAKESAmsterdam', 'Pancakes', 'Amsterdam', 'pancake', 'pannenkoek', 'pannenkoeken', 'Amsterdampancakes', 'Dutchpancakes', 'Americanpancakes', 'Iamsterdam', 'Stroopwafel', 'ministroopwafel', 'greetingsfromamsterdam', 'REGRAM']
1853;1853;9673;2018-03-02 10:12;https://instagram.com/p/Bf0LtgJAf8B/;+;0.0;34.0;mysteriousevent;51.897614000000004;4.493969;Lady Bee!! Een van onze favorieten is erbij, tijdens onze hosting in Maassilo! De laatste early birds worden NU verkocht! Link in bio.  ROTTERDAM MUSIC FESTIVAL = MYSTERIOUS x BE BIGGER BY BIGGI x LATIN LOVERS tickets via www.rmf.nl               ;34.0;2018-03-02 09:12:18;['rmf', 'rotterdammusicfestival', 'mysteriousarea', 'maassilo', 'rotterdam', 'house', 'urban', 'edm', '010', 'party', 'partytime', 'drinks', 'fun', 'uitgaan', 'zondag', '1april']
1854;1854;9674;2017-03-06 14:44;https://instagram.com/p/BRTH5boAl1K/;0;0.0;4.0;domek.nl;52.033297999999995;5.55;Gratulujemy Pani Joannie i Panu Dawidowi zakupu domu w Veenendaal! Więcej o kupnie domu: https://domek.nl/kupno-domu.html        ;4.0;2017-03-06 13:44:31;['domeknl', 'holandia', 'netherlands', 'zakupdomu', 'nieruchomości', 'referencje', 'klient', 'Veenendaal']
1855;1855;9675;2018-01-20 16:14;https://instagram.com/p/BeLQgzmAmZu/;0;10.0;106.0;naferlovesyou;;;      ;106.0;2018-01-20 15:14:00;['pvda', 'pvvdemo', 'harttegenhard', 'rotterdam', 'gr2018', 'sappeur', 'liefde']
1856;1856;9677;2017-11-05 12:55;https://instagram.com/p/BbHMiwnF2ji/;+;0.0;22.0;jasper_hendriks;52.09235;5.11322;Gisteren was ik op pad met de lieve bandleden van @kuentaitambu !! Show was aan!!!  Check hun nieuwe album Rais 🤙    ;22.0;2017-11-05 11:55:12;['kuentaitambu', 'tivoli', 'drumtech']
1857;1857;9678;2017-10-08 21:53;https://instagram.com/p/BZ_9zO6jArI/;0;0.0;43.0;small_heroes_kidsstore_sneek;53.033161;5.66076;Good night and sleep wel  Sweet dreams small heroes           ;43.0;2017-10-08 19:53:16;['smallheroes', 'kidsstore', 'sneek', 'merimeriparty', 'mermaid', 'nobodinoz', 'star', 'cushion', 'eeflillemor', 'alittlelovely']
1858;1858;9679;2017-08-08 11:06;https://instagram.com/p/BXhvTUvlB4o/;0;0.0;33.0;mariekevansanten;52.121487;4.293294;   @strandpaviljoienbuiten   ;33.0;2017-08-08 09:06:35;['sandstorm', 'sun', 'storm', 'scheveningen', 'desert', 'beach']
1859;1859;9680;2017-10-16 21:54;https://instagram.com/p/BaUkVAvlZYJ/;0;0.0;15.0;waxoffridderkerk;;;Zondag 3 december biedt Waxoff je de unieke kans om nagenoeg pijnloos definitief afscheid te nemen van ongewenste haargroei. Doormiddel van geavanceerde lasertechnologie van de GenteLase Pro-U hoeft u nooit meer te scheren, epileren, waxen of harsen. App of bel voor meer info naar 06-26425880. ***LET OP, voor deze behandeling is reservering verplicht. Wees er snel bij,  vol = vol ***    ;15.0;2017-10-16 19:54:45;['waxoffridderkerk', 'definitiefontharen', 'ridderkerk', 'waxoff']
1860;1860;9681;2017-02-07 18:39;https://instagram.com/p/BQOBSXYA861/;0;5.0;175.0;hollywoodcafe.glowgolf;51.896194;4.525328;Welkom bij Hollywood café en Glowgolf De Kuip              ;175.0;2017-02-07 17:39:10;['wherefriendsmeet', 'glowgolf', 'cocktails', 'hollywood', 'fun', 'rotterdam', 'pathedekuip', 'pathe', 'movies', 'films', 'diner', 'kidspartys', 'friends', 'centralperk']
1861;1861;9682;2017-05-25 11:52;https://instagram.com/p/BUgs7mOlXH0/;0;0.0;22.0;apvanderpijl;51.992149;4.114288;     ;22.0;2017-05-25 09:52:26;['drukte', 'strand', 'hvh', 'beach', 'hoekvanholland', 'hemelvaart']
1862;1862;9683;2017-11-12 19:15;https://instagram.com/p/BbZ6c2QHdgR/;0;2.0;53.0;iampedrocardoso;52.085869;4.31194;Really good food in this new Italian restaurant in  bruschetta, antipasto italiano and pasta with truffles and carbonara;53.0;2017-11-12 18:15:39;['thehague']
1863;1863;9684;2017-12-17 17:30;https://instagram.com/p/Bcz2MkOAYKD/;0;6.0;160.0;peter_tulner;53.262501;6.3083300000000015;Busy Traffic           @zoomnl @telegraaf.nl @cameranu_nl      #                  ;160.0;2017-12-17 16:30:07;['ns_online', 'nightlifegrunn', 'groningen', 'super_holland', 'ig_discover_holland', 'zoomnl', 'cameranu_nl', 'nederlandseluchten', 'nightsky', 'catch_holland', 'awesomeholland', 'sky_brilliance', 'bestofnetherlands', 'photooftheday', 'photography', 'nikonnl', 'nikoneurope', 'dutch_connextion', 'ig_world_photo', 'instanetherlands', 'daspasgrunnen', 'rtvnoord', 'worldwidecapture_', 'ig_fotogramers', 'igworld_global', 'longexposure', 'igholland']
1864;1864;9685;2017-07-29 16:38;https://instagram.com/p/BXIlSEBh44g/;+;0.0;10.0;cakescuisine;;; RedVelvet Oreo DripCake           ;10.0;2017-07-29 14:38:01;['dripcake', 'red', 'redvelvet', 'oreos', 'love', 'baking', 'cakes', 'lelystad', 'hometown']
1865;1865;9686;2017-08-27 23:18;https://instagram.com/p/BYT-OJUgSCu/;+;0.0;26.0;davog85;;;Laatste Uitmarkt avond in Amsterdam        ;26.0;2017-08-27 21:18:58;['uitmarkt', 'uitmarktamsterdam', 'amsterdam', 'musicalsingalong', 'happygayguys', 'gezellig', 'vrienden', 'friends']
1866;1866;9687;2018-03-05 13:38;https://instagram.com/p/Bf8RubglWpy/;+;0.0;17.0;heerenvannuland;;;Een beetje léf....en je pimpt je hele outfit met zo’n mooi Eton shirtGedragen met een goeie jeans of onder een kostuum...jij zal gezien worden!      ;17.0;2018-03-05 12:38:47;['oss', 'voorjaar', 'stipjes', 'eton', 'heerenvannuland', 'maakhetverschil']
1867;1867;9688;2017-02-17 03:13;https://instagram.com/p/BQmHSIwDiFU/;0;2.0;18.0;edorasportswear;;;Kode:  ML-TG 053  Size Berat Badan! M: 24-28kg L: 29-32kg XL: 33-37kg  Harga Sebelum Diskon! M-XL= 149.000  Bahan tebal dan elastis Bahan lycra polyster  Fast respon!! Wa/sms=  081288489726 Id Line= @bajurenang  Pembelian 2pcs disc 10% , 6pcs 15% , 12pcs 20% , 25pcs 30% (Item boleh campur)                           ;18.0;2017-02-17 02:13:20;['bajurenang', 'bajurenangmurah', 'bajurenangmuslim', 'bajurenangpanjang', 'grosirbajurenangmurah', 'grosirbajurenang', 'tokobajurenang', 'bajurenangsulbi', 'sulbi', 'sulbibajurenang', 'bajurenangdewasa', 'bajurenanganak', 'sulbidewasa', 'bajurenangperempuan', 'bajurenangmuslimah', 'bajurenanganakmuslim', 'bajurenangbayi', 'swimsuitbaby', 'swimsuitboy', 'bajurenangbigsize', 'bigsize', 'bajurenanganakperempuan', 'jumbo', 'bajurenangjumbo', 'bajurenangmuslimah', 'jualbajurenang']
1868;1868;9689;2017-10-27 12:42;https://instagram.com/p/Bav51aSH1TW/;0;1.0;11.0;jiriglaap;;;@matthiasschaareman ik ben onderweg!!! Vanaf   ;11.0;2017-10-27 10:42:10;['brummen', 'ns', 'peppienkokki']
1869;1869;9691;2017-10-24 16:47;https://instagram.com/p/Baonk93lo3I/;0;1.0;31.0;yloncaagterhof;;;Stamppot zuurkool zoete aardappel met spekjes.           ;31.0;2017-10-24 14:47:57;['dinner', 'haarlem', 'instafood', 'foodstagram', 'foodpics', 'foodie', 'foodblog', 'gezondeten', 'lekkereten', 'sweetpotato', 'homecooked']
1870;1870;9692;2017-12-13 08:32;https://instagram.com/p/Bcolc3lFwRF/;0;0.0;114.0;zandvoortfoto;52.369446;4.521945;Kerkstraat, Zandvoort                  ;114.0;2017-12-13 07:32:09;['zandvoort', 'zandvoortaanzee', 'kerkstraat', 'kust', 'winkels', 'zee', 'noordholland', 'oogvoornoordholland', 'netherlands', 'nederland', 'instanetherlands', 'ig_daily', 'dutchclouds', 'wolken', 'winter', 'weater', 'weer', 'zandvoortfoto']
1871;1871;9694;2017-06-04 08:37;https://instagram.com/p/BU6Gl4jl__V/;+;1.0;63.0;hoteldezwaluwtexel;53.096008;4.76406;Zo is het heerlijk de Pinksterzondag te beginnen, heerlijke luxe, en volle ontspanning. Boutique Hotel de Zwaluw TEXEL.                                                 ;63.0;2017-06-04 06:37:41;['waddeneilandtexel', 'strand', 'werelderfgoed', 'luxery', 'waddenzee', 'hotel', 'brasserie', 'ontbijt', 'koffie', 'genieten', 'gastvrijheid', 'gay', 'appartement', 'zon', 'gezond', 'beach', 'pinksteren', 'leven', 'champagne', 'teso', 'vvvtexel', 'noordzeestrand', 'paviljoen', 'vrijheid', 'dekoog', 'dezwaluw']
1872;1872;9695;2018-03-28 22:50;https://instagram.com/p/Bg4YTXAAbMI/;+;0.0;14.0;smartlappenfestival;;;De tweede  die wij bekend maken is gesponsord door Invedra vloertechniek    heeft het mogelijk gemaakt dat  komt optreden bij het 15 jarige  van  festival Tiel, dat gehouden wordt op 13 en 14 oktober 2018. Binnenkort maken we weer een artiest bekend en schrijf de datum in je agenda, het belooft een mooi  te worden!;14.0;2018-03-28 20:50:41;['artiest', 'tiel', 'invedra', 'fransduijts', 'jubileum', 'smartlappen', 'feest']
1873;1873;9696;2018-02-01 00:31;https://instagram.com/p/BeoeLybBI_I/;0;3.0;47.0;schakelmaarten;;;Here we go again                     ;47.0;2018-01-31 23:31:27;['feyenoord', 'feyenoordpsv', 'feyenoordtillidie', 'feyenoordthuisgekkenhuis', 'feyenoordthuisgekkehuis', 'rotterdam', 'rotterdam010', 'rottergram', 'rotterdamcity', 'rotterdamzuid', 'roffa', 'roffalove', 'voetbalrotterdam', 'voetbal', 'voetbalinside', 'voetbalinternational', 'rotterdamvoetbal', 'feyenoordrotterdam', 'rotterdamgeak', 'rotterdamgek']
1874;1874;9698;2017-02-27 01:46;https://instagram.com/p/BQ_tT34hITC/;0;2.0;37.0;picturepim;;;Observing the action... Repetitie met de acteurs voor 'Klassiek van de toekomst' met Carlos Garcia Estevez en Paige Allerton bij het Nationaal Jeugd Musical Theater in Zaandam.  Kaarten te koop via www.klassiekvandetoekomst.nl  @carlosgarciaestevez @klassiekvandetoekomst @nilsverkooijen @njmtmusicals @paige.allerton8                  ;37.0;2017-02-27 00:46:38;['acteur', 'acteren', 'optreden', 'performer', 'performance', 'director', 'regisseur', 'kvdt', 'prfotografie', 'pimruschfotografie', 'zaandam', 'acting', 'theatre', 'theater', 'music', 'classicalmusic', 'klassiekemuziek']
1875;1875;9699;2017-11-14 20:00;https://instagram.com/p/BbfJKLpgKdd/;+;2.0;8.0;turbotheorie.nl;;;  Na een dag leren zijn we op de  uitgedaagd en uiteindelijk na een dag  ! Van harte gefeliciteerd Luke, Andres, Natasja, Jan, Maykel, Adjai, Jessie, Dani, Marnix, Jeanita, Teun, Sanne, Carsten, Megan, Demi, Matty, Teun, Sander, Jill, Juul, Joris, Arno, Sjors , Shannen, Mo, Julia, Anna!    ©;8.0;2017-11-14 19:00:23;['DenBosch', 'examens', 'TurboTheorie', 'geslaagd', 'Theoriecursus', 'Theorie1Dag', 'TurboTheorieNL']
1876;1876;9702;2017-12-08 02:56;https://instagram.com/p/BcbHF_BgW8E/;0;3.0;88.0;healthylifestyleofzoe;;;Goodnight! Time for dreams  . . .                                ;88.0;2017-12-08 01:56:46;['picoftheday', 'dreams', 'dreaming', 'goodnight', 'night', 'sleepy', 'sleepyhead', 'brunette', 'dutchie', 'dutchgirl', 'breda', 'girlswithmuscle', 'glutes', 'fitspo', 'fitgirl', 'fitlife', 'fitdutchies', 'fitfamnl', 'drinks', 'friends', 'girl', 'follow4follow', 'like4like', 'fairytail', 'bootyworkout', 'bootybuilding', 'smilelikeyoumeanit', 'happyface', 'memories', 'throwback']
1877;1877;9704;2017-11-01 21:24;https://instagram.com/p/Ba90dUeDa9x/;0;0.0;24.0;hrmakelaars;;;Wat zijn we trots! We hebben de 200ste beoordeling binnen en staan gemiddeld op een 9,4!    ;24.0;2017-11-01 20:24:33;['trots', 'makelaar', 'hrmakelaars', 'purmerend']
1878;1878;9705;2017-07-16 12:11;https://instagram.com/p/BWmofLCjzIs/;0;0.0;68.0;chiapas_taco_cartel;52.101799;4.263425;We had a blast last friday @theshorescheveningen!!! Spreading tacos, love and some @altostequila !!!                ;68.0;2017-07-16 10:11:50;['chiapas', 'tacocartel', 'mexican', 'streetfood', 'vanwoustraat', 'amsterdam', 'fresh', 'tacos', 'burritos', 'riceandbeans', 'foodora', 'thuisbezorgd', 'foodoracorporate', 'notyouraveragegringo', 'ubereats', 'deliveroo']
